Date,Open,High,Low,Close,Volume,Adj.Close,change,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Max_Sentiment,Sentiment_Proportion
10/6/2008,10322.51953,10322.75977,9525.320312,9955.5,391460000,9955.5,-3.555522757,7,8,7,15,7,11,6,11,17,11,Negative,0.17
10/7/2008,9955.419922,10124.03027,9436.669922,9447.110352,362520000,9447.110352,-5.105857653,3,7,1,9,3,2,1,4,12,11,Negative,0.226415094
10/8/2008,9437.230469,9628.070312,9194.780273,9258.099609,479270000,9258.099609,-1.898129548,12,6,7,16,5,10,5,9,23,14,Negative,0.214953271
10/9/2008,9261.69043,9448.139648,8579.19043,8579.19043,436740000,8579.19043,-7.369065131,13,7,10,22,5,12,2,17,23,21,Negative,0.17424242399999998
10/10/2008,8568.669922,8901.280273,7882.509765999999,8451.19043,674920000,8451.19043,-1.371035331,8,4,3,11,2,9,2,5,17,9,Negative,0.242857143
10/13/2008,8462.419922,9427.990234,8462.179688,9387.610352,399290000,9387.610352,10.93292981,5,8,4,5,6,6,7,6,13,12,Negative,0.180555556
10/14/2008,9388.969727,9794.370117,9085.429688,9310.990234,412740000,9310.990234,-0.8305436620000001,10,4,7,12,4,9,2,14,15,15,Negative,0.16304347800000002
10/15/2008,9301.910156,9308.759766,8530.120117,8577.910156,374350000,8577.910156,-7.783347591,13,11,7,17,5,10,5,8,21,14,Negative,0.189189189
10/16/2008,8577.040039,9013.269531,8197.669922,8979.259766,422450000,8979.259766,4.689493405,6,9,4,12,5,6,3,16,15,16,Trust,0.17391304300000002
10/17/2008,8975.349609,9281.120117,8718.25,8852.219727,360600000,8852.219727,-1.371867252,6,10,3,16,7,9,4,9,17,21,Positive,0.205882353
10/20/2008,8852.299805,9266.629883,8852.219727,9265.429688,241400000,9265.429688,4.666921502,10,11,4,14,4,10,2,9,22,9,Negative,0.231578947
10/21/2008,9262.799805,9284.549805,9004.269531,9033.660156,231160000,9033.660156,-2.473762295,10,10,4,18,5,9,3,13,19,17,Negative,0.175925926
10/22/2008,9027.839844,9027.839844,8335.299805,8519.209961,348840000,8519.209961,-5.634015355,12,3,5,11,5,7,5,12,18,13,Negative,0.197802198
10/23/2008,8519.769531,8795.990234,8243.549805,8691.25,340740000,8691.25,2.012736006,11,8,5,17,5,13,5,13,25,15,Negative,0.213675214
10/24/2008,8683.209961,8683.209961,8187.47998,8378.950195,335680000,8378.950195,-3.504001025,7,10,5,13,8,7,4,12,17,14,Negative,0.175257732
10/27/2008,8375.919922,8599.099609,8143.589844,8175.77002,281180000,8175.77002,-2.3895871,13,8,6,16,6,11,4,12,26,16,Negative,0.220338983
10/28/2008,8178.720215,9082.080078,8174.72998,9065.120117,372160000,9065.120117,10.83788024,6,5,4,11,3,3,4,5,15,9,Negative,0.230769231
10/29/2008,9062.330078,9363.320312,8890.290039,8990.959961,316230000,8990.959961,-0.7875470920000001,9,10,9,14,6,10,7,7,19,15,Negative,0.179245283
10/30/2008,9004.660156,9266.469727,8976.870117,9180.69043,267210000,9180.69043,1.954879706,11,6,8,20,3,8,2,12,22,14,Negative,0.20754717
10/31/2008,9179.089844,9454.360352,9119.200195,9325.009766,310950000,9325.009766,1.589699246,9,6,5,13,5,8,2,9,18,10,Negative,0.211764706
11/3/2008,9326.040039,9410.549805,9255.480469,9319.830078,180970000,9319.830078,-0.066587329,13,5,8,23,1,13,2,11,29,9,Negative,0.254385965
11/4/2008,9323.889648,9653.950195,9323.889648,9625.280273,254930000,9625.280273,3.232455943,7,4,4,11,3,4,3,9,12,13,Positive,0.185714286
11/5/2008,9616.599609,9616.599609,9111.469727,9139.269531,264640000,9139.269531,-4.963605613,7,10,5,11,10,7,4,11,17,18,Positive,0.18
11/6/2008,9134.009766,9155.44043,8637.169922,8695.790039,344350000,8695.790039,-4.797670883,9,6,7,10,2,9,1,7,17,10,Negative,0.217948718
11/7/2008,8696.030273,8961.570312,8696.030273,8943.80957,246300000,8943.80957,2.849338022,9,5,6,13,2,7,1,5,18,9,Negative,0.24
11/10/2008,8946.599609,9159.580078,8760.459961,8870.540039,221230000,8870.540039,-0.8501505970000001,10,6,5,11,5,8,2,7,17,12,Negative,0.204819277
11/11/2008,8864.320312,8867.910156,8560.709961,8693.959961,257270000,8693.959961,-1.921865919,11,6,4,14,4,7,3,11,21,16,Negative,0.216494845
11/12/2008,8684.519531,8684.599609,8265.290039,8282.660156,314660000,8282.660156,-4.62730694,17,7,4,17,4,14,2,8,25,19,Negative,0.213675214
11/13/2008,8281.139648,8876.589844,7965.419922,8835.25,476600000,8835.25,6.691233037000001,10,12,6,10,9,7,3,15,16,19,Positive,0.177570093
11/14/2008,8822.19043,8923.179688,8469.990234,8497.30957,304370000,8497.30957,-3.68254191,6,4,3,11,3,6,2,7,15,12,Negative,0.217391304
11/17/2008,8494.839844,8571.299805,8246.889648,8273.580078,278220000,8273.580078,-2.604637286,8,7,3,9,4,4,2,7,16,8,Negative,0.235294118
11/18/2008,8273.339844,8477.950195,8105.439941,8424.75,366390000,8424.75,1.830097142,10,12,5,14,8,8,2,11,26,15,Negative,0.234234234
11/19/2008,8420.69043,8504.639648,7987.080078,7997.279785,350470000,7997.279785,-5.02821768,3,8,4,8,7,3,5,5,10,14,Positive,0.208955224
11/20/2008,7995.529785,8187.399901999999,7506.970215,7552.290039,528130000,7552.290039,-5.543594457,3,5,2,6,5,5,3,11,11,17,Positive,0.25
11/21/2008,7552.370117,8071.75,7449.379883,8046.419922,569010000,8046.419922,6.541652452999999,12,9,5,15,7,10,8,11,17,15,Negative,0.155963303
11/24/2008,8048.089844,8599.019531,8048.089844,8443.389648,491890000,8443.389648,4.911722057,9,3,6,13,5,7,3,15,22,18,Negative,0.217821782
11/25/2008,8445.139648,8607.379883,8281.459961,8479.469727,374020000,8479.469727,0.406506943,12,2,5,14,3,10,5,6,21,12,Negative,0.233333333
11/26/2008,8464.490234,8726.610352,8311.169922,8726.610352,283920000,8726.610352,3.096702941,5,2,4,7,3,6,4,5,11,8,Negative,0.2
11/28/2008,8724.700195,8831.349609,8672.69043,8829.040039,155510000,8829.040039,1.195913231,9,6,5,13,6,8,3,12,21,15,Negative,0.214285714
12/1/2008,8826.889648,8827.049805,8141.359863,8149.089844,321010000,8149.089844,-7.678806817000001,10,6,4,12,2,5,3,9,12,9,Fear,0.166666667
12/2/2008,8153.75,8437.169922,8143.509765999999,8419.089844,307520000,8419.089844,3.2542062730000003,11,9,4,14,3,7,4,15,19,15,Negative,0.188118812
12/3/2008,8409.139648,8624.19043,8234.150391,8591.69043,294680000,8591.69043,2.170861582,20,7,10,22,7,15,7,13,30,20,Negative,0.198675497
12/4/2008,8587.070312,8631.990234,8259.400391,8376.240234,280880000,8376.240234,-2.455203816,11,9,8,17,10,12,5,13,21,14,Negative,0.175
12/5/2008,8376.080078,8686.469727,8118.5,8635.419922,346370000,8635.419922,3.096195853,9,8,7,11,4,5,6,11,16,13,Negative,0.177777778
12/8/2008,8637.650391,9026.410156,8637.490234,8934.179688,358970000,8934.179688,3.432985634,7,2,3,10,2,6,3,4,14,11,Negative,0.225806452
12/9/2008,8934.099609,8934.099609,8651.740234,8691.330078,284950000,8691.330078,-2.717336292,17,10,11,26,6,18,6,12,35,13,Negative,0.227272727
12/10/2008,8693.0,8879.219727,8646.330078,8761.419922,232830000,8761.419922,0.7870691590000001,11,4,7,17,8,12,5,14,24,23,Negative,0.192
12/11/2008,8750.129883,8809.450195,8512.759766,8565.089844,290540000,8565.089844,-2.1147119130000003,7,10,3,16,5,11,7,12,21,22,Positive,0.192982456
12/12/2008,8563.099609,8682.570312,8347.80957,8629.679688,271030000,8629.679688,0.777523117,17,7,9,24,4,13,9,9,29,12,Negative,0.218045113
12/15/2008,8628.80957,8676.280273,8469.030273,8564.530273,229940000,8564.530273,-0.74493818,5,4,1,12,1,4,2,12,10,15,Positive,0.227272727
12/16/2008,8565.650391,8958.790039,8565.650391,8924.139648,337190000,8924.139648,4.185195994,12,6,5,17,5,15,3,7,26,13,Negative,0.23853211
12/17/2008,8921.910156,8961.259766,8778.070312,8824.339844,239260000,8824.339844,-1.093603391,10,8,6,15,2,11,2,7,19,13,Negative,0.204301075
12/18/2008,8823.94043,8883.360352,8527.410156,8604.990234,274080000,8604.990234,-2.48131997,10,4,5,13,4,9,3,8,19,8,Negative,0.228915663
12/19/2008,8606.5,8787.230469,8550.429688,8579.110352,550150000,8579.110352,-0.318243746,11,10,6,12,5,9,5,11,18,11,Negative,0.183673469
12/22/2008,8573.370117,8601.410156,8372.019531,8519.69043,211090000,8519.69043,-0.62612119,12,10,4,21,2,7,6,11,28,16,Negative,0.239316239
12/23/2008,8518.650391,8604.120117,8391.299805,8419.490234,174640000,8419.490234,-1.164035997,13,10,3,10,7,11,6,12,19,15,Negative,0.179245283
12/24/2008,8416.860352,8498.5,8416.860352,8468.480469,66930000,8468.480469,0.613294208,11,7,2,10,5,8,6,10,14,14,Negative,0.16091954
12/26/2008,8468.709961,8533.070312,8461.780273,8515.549805,86760000,8515.549805,0.5530930239999999,12,4,5,14,4,9,2,9,21,11,Negative,0.230769231
12/29/2008,8515.870117,8530.679688,8364.05957,8483.929688,153730000,8483.929688,-0.375069471,11,7,6,14,1,9,4,10,19,15,Negative,0.197916667
12/30/2008,8487.509766,8675.240234,8487.509766,8668.389648,162560000,8668.389648,2.1311301780000003,16,10,8,18,7,8,8,18,29,15,Negative,0.211678832
12/31/2008,8666.480469,8842.660156,8664.889648,8776.389648,226760000,8776.389648,1.268210081,9,6,6,11,3,8,3,12,15,15,Negative,0.170454545
1/2/2009,8772.25,9065.280273,8760.780273,9034.69043,213700000,9034.69043,2.991711705,6,4,1,9,3,2,0,10,11,8,Negative,0.203703704
1/5/2009,9027.129883,9034.370117,8892.360352,8952.889648,233760000,8952.889648,-0.8224123940000001,13,7,7,15,3,8,4,11,16,16,Negative,0.16
1/6/2009,8954.570312,9088.05957,8940.950195,9015.099609,215410000,9015.099609,0.675959816,6,7,4,8,6,5,3,10,16,16,Negative,0.197530864
1/7/2009,8996.94043,8996.94043,8719.919922,8769.700195,266710000,8769.700195,-2.525750134,14,7,3,10,4,8,3,12,20,12,Negative,0.215053763
1/8/2009,8769.94043,8770.019531,8651.19043,8742.459961,226620000,8742.459961,-0.313348411,9,5,4,15,3,12,2,8,19,11,Negative,0.21590909100000005
1/9/2009,8738.799805,8769.620117,8576.959961,8599.179688,204300000,8599.179688,-1.597703576,7,7,0,8,4,3,1,9,13,10,Negative,0.209677419
1/12/2009,8599.259766,8602.599609,8421.080078,8473.969727,273550000,8473.969727,-1.456986327,10,7,5,13,6,11,3,10,16,17,Positive,0.173469388
1/13/2009,8474.610352,8522.080078,8376.879883,8448.55957,304050000,8448.55957,-0.30739799100000004,10,13,6,13,3,8,4,9,22,13,Negative,0.217821782
1/14/2009,8446.009766,8446.25,8140.720215,8200.139648,355050000,8200.139648,-2.9110802,14,7,10,15,5,16,5,10,24,19,Negative,0.192
1/15/2009,8196.240234,8286.160156,7995.129883,8212.490234,436660000,8212.490234,0.198261636,4,6,4,9,5,2,4,13,14,14,Negative,0.186666667
1/16/2009,8215.669922,8341.200195,8109.339844,8281.219727,439360000,8281.219727,0.7978631759999999,12,5,6,17,3,11,2,11,22,13,Negative,0.215686275
1/20/2009,8279.629883,8291.980469,7939.930176000003,7949.089844,419200000,7949.089844,-3.992207909,14,12,8,14,4,10,3,8,23,13,Negative,0.211009174
1/21/2009,7949.169922,8243.549805,7936.189941,8228.099609,410040000,8228.099609,3.5089158960000004,13,8,4,15,4,14,5,10,20,17,Negative,0.181818182
1/22/2009,8224.429688,8224.830078,7957.140137,8122.799805,420040000,8122.799805,-1.23570736,9,8,4,15,4,7,4,9,18,17,Negative,0.189473684
1/23/2009,8108.790039,8152.589844,7909.029785,8077.560059,370510000,8077.560059,-0.385137361,17,5,8,14,3,10,3,10,24,13,Negative,0.224299065
1/26/2009,8078.040039,8231.679688,8023.160156,8116.029785,316720000,8116.029785,0.4702842,12,7,8,13,4,15,5,12,23,14,Negative,0.203539823
1/27/2009,8117.390137,8225.790039,8083.140137,8174.72998,247750000,8174.72998,0.7063827420000001,6,7,3,10,8,4,2,15,14,18,Positive,0.206896552
1/28/2009,8175.930176000003,8405.870117,8175.930176000003,8375.450195,357940000,8375.450195,2.440334185,9,7,6,11,2,7,6,15,18,18,Negative,0.181818182
1/29/2009,8373.05957,8373.139648,8137.939941,8149.009765999999,247450000,8149.009765999999,-2.675841514,9,5,5,10,6,8,2,11,13,22,Positive,0.241758242
1/30/2009,8149.009765999999,8195.759766,7961.919922,8000.859863,303160000,8000.859863,-1.818011111,4,4,6,10,5,8,2,13,19,13,Negative,0.226190476
2/2/2009,8000.620117,8000.620117,7867.370117,7936.75,293890000,7936.75,-0.798314581,11,10,7,14,0,6,2,8,19,14,Negative,0.208791209
2/3/2009,7936.990234000001,8111.569823999997,7905.52002,8078.359863,313090000,8078.359863,1.781149086,10,4,3,14,3,6,2,10,16,18,Positive,0.209302326
2/4/2009,8070.319823999997,8162.149901999999,7929.259765999999,7956.660156,345520000,7956.660156,-1.408366341,8,6,4,10,2,6,1,11,13,17,Positive,0.217948718
2/5/2009,7954.830078,8107.830078,7845.310059,8063.069823999997,390980000,8063.069823999997,1.360679549,10,10,3,15,6,5,4,13,14,21,Positive,0.207920792
2/6/2009,8056.379883,8312.370117,8052.240234000001,8280.589844,396380000,8280.589844,2.7830112810000003,14,6,5,20,3,9,0,16,23,18,Negative,0.201754386
2/9/2009,8281.379883,8315.070312,8196.240234,8270.870117,289280000,8270.870117,-0.126908391,11,6,5,18,1,11,6,6,25,11,Negative,0.25
2/10/2009,8269.360352,8269.44043,7848.740234000001,7888.879883,449890000,7888.879883,-4.601087059,11,7,5,18,6,8,3,10,16,18,Fear,0.176470588
2/11/2009,7887.049805,7983.740234000001,7852.160156,7939.529785,270280000,7939.529785,0.665394302,16,9,8,22,4,14,7,12,28,14,Negative,0.208955224
2/12/2009,7931.970215,7938.819823999997,7693.97998,7932.759765999999,331960000,7932.759765999999,0.009954034,6,4,3,11,3,6,1,9,13,12,Negative,0.191176471
2/13/2009,7933.0,7970.839844,7840.450195,7850.410156,251960000,7850.410156,-1.041092197,8,4,5,13,3,7,2,12,21,11,Negative,0.244186047
2/17/2009,7845.629883,7845.629883,7551.009765999999,7552.600098000001,332850000,7552.600098000001,-3.734942756,10,7,10,18,5,11,4,12,21,13,Negative,0.189189189
2/18/2009,7546.350098000001,7617.759765999999,7479.970215,7555.629883,268220000,7555.629883,0.122970507,12,5,5,16,2,9,3,8,19,11,Negative,0.211111111
2/19/2009,7555.22998,7614.970215,7447.549805,7465.950195,301480000,7465.950195,-1.181695134,12,8,5,11,3,8,3,7,19,12,Negative,0.21590909100000005
2/20/2009,7461.490234000001,7469.290039,7249.470215,7365.669922,584900000,7365.669922,-1.284198049,10,4,6,12,2,8,3,10,19,7,Negative,0.234567901
2/23/2009,7365.990234000001,7441.02002,7105.939941,7114.779785,406150000,7114.779785,-3.410409748,9,9,7,10,7,12,4,11,17,17,Negative,0.165048544
2/24/2009,7115.339844,7378.970215,7114.299805,7350.939941,468010000,7350.939941,3.311157333,15,15,7,18,9,15,6,19,34,24,Negative,0.209876543
2/25/2009,7349.580078,7404.939941,7156.680176000003,7270.890137,450270000,7270.890137,-1.070672612,12,9,4,19,8,12,5,13,22,19,Negative,0.178861789
2/26/2009,7269.060059,7402.310059,7173.560059,7182.080078,321300000,7182.080078,-1.196578104,9,7,4,16,4,5,2,14,19,15,Negative,0.2
2/27/2009,7180.970215,7195.459961,7033.620117,7062.930176000003,667950000,7062.930176000003,-1.643789564,11,9,3,18,5,8,6,17,18,20,Positive,0.17391304300000002
3/2/2009,7056.47998,7058.950195,6755.169922,6763.290039,568670000,6763.290039,-4.1549036039999985,9,4,4,15,4,9,4,9,20,15,Negative,0.215053763
3/3/2009,6764.810059,6855.290039,6705.629883,6726.02002,445280000,6726.02002,-0.5734091370000001,8,8,3,12,3,8,3,10,14,15,Positive,0.17857142899999998
3/4/2009,6726.5,6979.220215,6726.419922,6875.839844,464830000,6875.839844,2.22017162,12,2,5,17,2,11,2,9,22,12,Negative,0.234042553
3/5/2009,6874.009765999999,6874.009765999999,6544.100098,6594.439941,509770000,6594.439941,-4.067055976,13,5,9,20,7,16,4,17,27,24,Negative,0.190140845
3/6/2009,6595.160156,6755.169922,6469.950195,6626.939941,425170000,6626.939941,0.48186525,11,9,8,19,3,10,6,14,22,16,Negative,0.186440678
3/9/2009,6625.740234000001,6709.609863000002,6516.859863000002,6547.049805,365990000,6547.049805,-1.18764736,13,11,3,14,6,9,4,19,17,22,Positive,0.186440678
3/10/2009,6547.009765999999,6926.490234000001,6546.609863000002,6926.490234000001,640020000,6926.490234000001,5.796241056,11,6,5,14,4,6,2,8,14,9,Fear,0.17721519
3/11/2009,6923.129883,7015.060059,6867.549805,6930.399901999999,524430000,6930.399901999999,0.105010582,14,6,6,15,0,12,6,9,19,10,Negative,0.195876289
3/12/2009,6932.390137,7184.709961,6872.25,7170.060059,488690000,7170.060059,3.428397959,16,5,9,19,3,12,4,10,23,20,Negative,0.190082645
3/13/2009,7167.350098000001,7242.620117,7105.859863,7223.97998,479010000,7223.97998,0.790109053,8,3,3,10,4,7,2,4,13,9,Negative,0.206349206
3/16/2009,7225.330078,7392.910156,7206.850098000001,7216.970215,586970000,7216.970215,-0.11570216,11,10,3,15,7,11,6,18,22,19,Negative,0.180327869
3/17/2009,7218.0,7396.810059,7172.049805,7395.700195,391880000,7395.700195,2.461903505,9,9,6,17,6,7,5,11,23,18,Negative,0.207207207
3/18/2009,7395.700195,7571.640137,7257.27002,7486.580078,584110000,7486.580078,1.228820539,10,5,6,15,5,9,1,11,16,15,Negative,0.17204301100000002
3/19/2009,7489.680176000003,7548.459961,7369.259765999999,7400.799805,559920000,7400.799805,-1.186704491,9,11,2,14,7,11,2,14,18,12,Negative,0.18
3/20/2009,7402.310059,7460.930176000003,7257.830078,7278.379883,672950000,7278.379883,-1.67420947,13,9,5,16,5,8,4,14,27,13,Negative,0.236842105
3/23/2009,7279.25,7780.720215,7278.779785,7775.859863,515600000,7775.859863,6.822266896,12,7,2,10,6,11,4,14,18,14,Negative,0.183673469
3/24/2009,7773.470215,7796.569823999997,7646.990234000001,7659.970215,379670000,7659.970215,-1.460094358,21,10,10,22,11,18,8,18,30,21,Negative,0.177514793
3/25/2009,7659.810059,7863.629883,7550.060059,7749.810059,454090000,7749.810059,1.174963861,17,17,11,23,7,15,4,14,32,21,Negative,0.198757764
3/26/2009,7752.359863,7931.330078,7752.279785,7924.560059,397260000,7924.560059,2.221261642,12,7,8,15,6,7,2,15,20,21,Positive,0.185840708
3/27/2009,7922.569823999997,7922.569823999997,7735.950195,7776.180176000003,323650000,7776.180176000003,-1.847754595,7,9,5,7,6,5,4,14,12,18,Positive,0.206896552
3/30/2009,7773.310059,7773.390137,7437.589844,7522.02002,383260000,7522.02002,-3.232728877,10,7,3,14,4,10,3,9,16,18,Positive,0.191489362
3/31/2009,7523.77002,7725.359863,7523.450195,7608.919922,399840000,7608.919922,1.131745146,9,11,6,10,4,5,1,14,15,16,Positive,0.17582417600000005
4/1/2009,7606.129883,7789.0,7483.870117,7761.600098000001,361340000,7761.600098000001,2.044012098,11,7,2,9,6,5,4,11,15,13,Negative,0.180722892
4/2/2009,7763.990234000001,8075.72998,7763.990234000001,7978.080078,442820000,7978.080078,2.757471835,16,7,6,13,5,8,7,9,23,14,Negative,0.212962963
4/3/2009,7980.629883,8019.5,7897.240234000001,8017.589844,308210000,8017.589844,0.463120851,9,9,2,13,6,8,4,12,19,13,Negative,0.2
4/6/2009,8016.160156,8016.160156,7862.200195,7975.850098000001,247400000,7975.850098000001,-0.502859938,10,6,7,12,3,5,3,14,21,14,Negative,0.221052632
4/7/2009,7968.919922,7969.080078,7762.080078,7789.560059,276920000,7789.560059,-2.250742444,11,9,4,15,3,8,6,15,24,18,Negative,0.212389381
4/8/2009,7788.680176000003,7887.52002,7750.850098000001,7837.109863,255350000,7837.109863,0.62179581,6,9,3,13,5,7,6,12,16,19,Positive,0.197916667
4/9/2009,7839.890137,8087.279785,7839.890137,8083.379883,462060000,8083.379883,3.105780078,15,8,7,23,3,15,5,14,27,19,Negative,0.198529412
4/13/2009,8082.02002,8113.410156,7963.75,8057.810059,424250000,8057.810059,-0.29955334100000003,7,3,6,12,4,10,2,10,14,20,Positive,0.227272727
4/14/2009,8057.410156,8057.410156,7902.259765999999,7920.180176000003,513010000,7920.180176000003,-1.7031524690000002,10,9,5,18,1,8,6,8,18,18,Fear,0.178217822
4/15/2009,7914.919922,8041.319823999997,7870.47998,8029.620117,413280000,8029.620117,1.449164314,8,8,3,10,5,3,4,13,16,19,Positive,0.213483146
4/16/2009,8029.140137,8168.120117,7962.709961,8125.430176000003,359470000,8125.430176000003,1.199257173,10,8,8,19,3,13,4,11,23,9,Negative,0.212962963
4/17/2009,8125.430176000003,8190.660156,8086.879883,8131.330078,537670000,8131.330078,0.072610334,16,13,9,20,6,15,5,9,25,14,Negative,0.189393939
4/20/2009,8128.939941,8128.939941,7840.450195,7841.72998,453660000,7841.72998,-3.533178534,15,13,6,14,8,11,4,19,19,24,Positive,0.180451128
